index,content,difficulty,board,row,column
211,"2, 4, 1, 6, 2, 0, 6, 1, 4, 0, 1, 0, 6, 0, 6, 1, 5, 0, 3, 3, 4, 2, 0, 7, 5, 5, 0, 7, 0, 5, 0, 4, 1, 3, 0, 2, 3, 1, 7, 7",25.379,3,8,5
212,"1, 1, 6, 1, 1, 0, 7, 3, 2, 0, 7, 0, 3, 0, 2, 4, 5, 0, 2, 6, 6, 1, 0, 5, 4, 6, 0, 4, 0, 1, 0, 3, 4, 2, 0, 7, 5, 5, 7, 3",25.566,3,8,5
213,"6, 6, 1, 4, 4, 0, 5, 7, 7, 0, 7, 0, 3, 0, 3, 5, 5, 0, 5, 1, 1, 2, 0, 4, 1, 7, 0, 2, 0, 2, 0, 1, 2, 6, 0, 1, 3, 3, 4, 6",25.768,3,8,5
214,"4, 1, 1, 1, 1, 0, 3, 3, 2, 0, 4, 0, 7, 0, 5, 5, 5, 0, 2, 2, 6, 4, 0, 7, 2, 3, 0, 6, 0, 3, 0, 4, 5, 7, 0, 1, 7, 6, 6, 1",25.979,3,8,5
215,"2, 2, 1, 3, 1, 0, 1, 5, 6, 0, 4, 0, 6, 0, 4, 1, 7, 0, 7, 5, 5, 2, 0, 1, 1, 2, 0, 5, 0, 3, 0, 7, 3, 4, 0, 4, 7, 3, 6, 6",26.188,3,8,5
216,"2, 2, 7, 5, 5, 0, 1, 1, 7, 0, 7, 0, 3, 0, 1, 1, 3, 0, 5, 4, 4, 1, 0, 5, 2, 6, 0, 2, 0, 1, 0, 6, 7, 3, 0, 6, 3, 4, 4, 6",26.39,3,8,5
217,"2, 5, 4, 2, 5, 0, 6, 4, 4, 0, 5, 0, 4, 0, 5, 2, 6, 0, 3, 1, 1, 7, 0, 3, 6, 1, 0, 1, 0, 6, 0, 3, 7, 1, 0, 3, 2, 7, 1, 7",26.588,3,8,5
218,"4, 3, 3, 1, 2, 0, 7, 1, 1, 0, 4, 0, 7, 0, 5, 5, 2, 0, 6, 6, 7, 6, 0, 1, 2, 7, 0, 3, 0, 2, 0, 6, 5, 4, 0, 1, 3, 5, 1, 4",26.797,3,8,5
219,"1, 1, 7, 4, 7, 0, 1, 2, 4, 0, 1, 0, 7, 0, 7, 3, 2, 0, 5, 6, 4, 6, 0, 6, 3, 3, 0, 5, 0, 2, 0, 6, 1, 5, 0, 4, 3, 2, 1, 5",27.005,3,8,5
220,"4, 1, 4, 4, 1, 0, 4, 2, 7, 0, 1, 0, 2, 0, 3, 5, 3, 0, 1, 5, 6, 1, 0, 1, 3, 7, 0, 6, 0, 6, 0, 3, 5, 7, 0, 2, 7, 5, 2, 6",27.219,3,8,5
221,"3, 4, 4, 5, 1, 0, 2, 6, 5, 0, 7, 0, 1, 0, 1, 3, 2, 0, 6, 4, 2, 1, 0, 5, 2, 1, 0, 5, 0, 7, 0, 3, 1, 7, 0, 7, 3, 6, 6, 4",27.406,3,8,5
222,"6, 7, 7, 2, 4, 0, 5, 5, 4, 0, 1, 0, 7, 0, 7, 6, 2, 0, 6, 2, 1, 3, 0, 5, 3, 2, 0, 4, 0, 1, 0, 5, 3, 4, 0, 6, 1, 3, 1, 1",27.615,3,8,5
223,"1, 6, 2, 7, 1, 0, 3, 3, 7, 0, 4, 0, 1, 0, 1, 5, 6, 0, 4, 4, 2, 4, 0, 1, 5, 6, 0, 1, 0, 7, 0, 7, 6, 5, 0, 5, 2, 3, 2, 3",27.816,3,8,5
224,"1, 3, 3, 6, 6, 0, 2, 6, 6, 0, 1, 0, 5, 0, 7, 4, 7, 0, 3, 2, 5, 7, 0, 3, 4, 5, 0, 4, 0, 2, 0, 5, 1, 1, 0, 2, 4, 7, 1, 1",28.029,3,8,5
225,"1, 5, 7, 1, 7, 0, 4, 5, 7, 0, 6, 0, 6, 0, 1, 1, 2, 0, 7, 2, 6, 4, 0, 4, 1, 3, 0, 3, 0, 2, 0, 1, 6, 3, 0, 5, 4, 2, 5, 3",28.226,3,8,5
226,"4, 4, 1, 5, 2, 0, 5, 3, 5, 0, 2, 0, 3, 0, 6, 1, 4, 0, 1, 2, 7, 1, 0, 4, 7, 2, 0, 7, 0, 1, 0, 5, 6, 7, 0, 3, 1, 6, 6, 3",28.433,3,8,5
227,"2, 7, 2, 1, 1, 0, 6, 3, 6, 0, 6, 0, 7, 0, 1, 3, 7, 0, 4, 5, 1, 2, 0, 7, 1, 4, 0, 2, 0, 3, 0, 5, 5, 1, 0, 3, 4, 6, 4, 5",28.636,3,8,5
228,"6, 3, 3, 6, 2, 0, 3, 5, 1, 0, 5, 0, 6, 0, 5, 2, 1, 0, 5, 1, 3, 7, 0, 2, 7, 4, 0, 4, 0, 2, 0, 6, 7, 1, 0, 1, 4, 4, 1, 7",28.841,3,8,5
229,"6, 4, 1, 6, 4, 0, 7, 4, 5, 0, 7, 0, 3, 0, 1, 3, 6, 0, 2, 4, 1, 2, 0, 1, 7, 6, 0, 3, 0, 5, 0, 3, 7, 1, 0, 5, 1, 2, 2, 5",29.048,3,8,5
230,"3, 5, 7, 5, 6, 0, 3, 5, 4, 0, 5, 0, 1, 0, 6, 4, 7, 0, 1, 2, 7, 2, 0, 1, 1, 4, 0, 1, 0, 7, 0, 4, 3, 2, 0, 1, 3, 6, 2, 6",29.251,3,8,5
231,"3, 5, 5, 5, 4, 0, 5, 7, 1, 0, 1, 0, 7, 0, 2, 1, 6, 0, 3, 2, 6, 3, 0, 7, 1, 4, 0, 4, 0, 6, 0, 3, 2, 7, 0, 1, 2, 1, 6, 4",29.456,3,8,5
232,"3, 7, 6, 7, 5, 0, 2, 3, 7, 0, 7, 0, 2, 0, 1, 1, 5, 0, 4, 4, 3, 1, 0, 2, 2, 6, 0, 3, 0, 1, 0, 1, 6, 1, 0, 5, 6, 5, 4, 4",29.661,3,8,5
233,"3, 4, 2, 3, 3, 0, 1, 2, 1, 0, 5, 0, 1, 0, 2, 1, 7, 0, 5, 7, 6, 4, 0, 5, 2, 5, 0, 6, 0, 3, 0, 1, 1, 7, 0, 6, 4, 6, 7, 4",29.867,3,8,5
234,"1, 5, 6, 5, 7, 0, 1, 1, 1, 0, 1, 0, 4, 0, 2, 4, 4, 0, 6, 7, 3, 3, 0, 7, 7, 6, 0, 4, 0, 3, 0, 1, 5, 2, 0, 5, 3, 2, 2, 6",30.072,3,8,5
235,"2, 4, 3, 2, 2, 0, 1, 3, 3, 0, 1, 0, 4, 0, 2, 6, 4, 0, 6, 5, 1, 5, 0, 4, 7, 7, 0, 6, 0, 5, 0, 1, 6, 1, 0, 7, 7, 5, 1, 3",30.277,3,8,5
236,"7, 5, 5, 7, 7, 0, 4, 6, 1, 0, 2, 0, 7, 0, 5, 4, 1, 0, 3, 5, 4, 1, 0, 2, 1, 2, 0, 3, 0, 6, 0, 6, 2, 3, 0, 6, 1, 1, 3, 4",30.481,3,8,5
237,"2, 7, 6, 3, 3, 0, 6, 4, 1, 0, 7, 0, 4, 0, 1, 5, 4, 0, 2, 2, 6, 1, 0, 2, 1, 4, 0, 1, 0, 6, 0, 7, 3, 1, 0, 5, 3, 5, 7, 5",30.686,3,8,5
238,"3, 6, 3, 6, 5, 0, 2, 5, 7, 0, 7, 0, 1, 0, 2, 1, 1, 0, 1, 5, 3, 2, 0, 6, 3, 1, 0, 6, 0, 4, 0, 4, 5, 4, 0, 2, 1, 4, 7, 7",30.891,3,8,5
239,"2, 3, 6, 1, 5, 0, 3, 4, 4, 0, 2, 0, 2, 0, 6, 3, 7, 0, 5, 3, 1, 7, 0, 4, 6, 2, 0, 1, 0, 4, 0, 7, 5, 6, 0, 1, 1, 1, 5, 7",31.096,3,8,5
240,"2, 3, 4, 4, 1, 0, 7, 4, 6, 0, 1, 0, 5, 0, 3, 2, 1, 0, 6, 5, 5, 7, 0, 7, 1, 3, 0, 2, 0, 4, 0, 7, 6, 1, 0, 6, 5, 2, 1, 3",31.302,3,8,5
241,"4, 6, 4, 1, 1, 0, 6, 7, 4, 0, 3, 0, 7, 0, 2, 7, 5, 0, 3, 5, 1, 1, 0, 1, 7, 3, 0, 4, 0, 5, 0, 2, 6, 2, 0, 5, 6, 3, 1, 2",31.506,3,8,5
242,"2, 1, 7, 7, 2, 0, 2, 4, 6, 0, 5, 0, 5, 0, 1, 1, 4, 0, 7, 1, 3, 3, 0, 4, 1, 5, 0, 6, 0, 1, 0, 7, 3, 3, 0, 5, 6, 4, 2, 6",31.711,3,8,5
243,"2, 5, 2, 5, 6, 0, 5, 1, 1, 0, 6, 0, 3, 0, 1, 2, 1, 0, 1, 4, 7, 3, 0, 7, 6, 3, 0, 4, 0, 2, 0, 1, 5, 4, 0, 7, 4, 7, 3, 6",31.916,3,8,5
244,"6, 4, 1, 6, 4, 0, 5, 7, 5, 0, 1, 0, 1, 0, 2, 5, 7, 0, 2, 4, 3, 3, 0, 3, 6, 1, 0, 7, 0, 3, 0, 1, 1, 7, 0, 6, 2, 4, 2, 5",32.121,3,8,5
245,"3, 7, 7, 1, 6, 0, 2, 3, 6, 0, 7, 0, 3, 0, 4, 2, 2, 0, 1, 1, 2, 4, 0, 3, 5, 5, 0, 4, 0, 7, 0, 1, 1, 5, 0, 1, 5, 6, 6, 4",32.327,3,8,5
246,"3, 6, 4, 3, 5, 0, 2, 5, 2, 0, 6, 0, 6, 0, 1, 4, 4, 0, 5, 1, 3, 7, 0, 1, 1, 7, 0, 5, 0, 1, 0, 6, 7, 4, 0, 7, 1, 2, 2, 3",32.531,3,8,5
247,"3, 2, 7, 5, 1, 0, 5, 4, 3, 0, 1, 0, 3, 0, 3, 1, 2, 0, 5, 7, 6, 5, 0, 7, 1, 6, 0, 1, 0, 2, 0, 7, 4, 2, 0, 6, 4, 1, 4, 6",32.736,3,8,5
248,"6, 3, 7, 5, 7, 0, 3, 4, 1, 0, 4, 0, 1, 0, 4, 5, 7, 0, 1, 2, 2, 4, 0, 1, 3, 1, 0, 6, 0, 6, 0, 7, 3, 6, 0, 2, 5, 2, 1, 5",32.941,3,8,5
249,"1, 3, 4, 1, 3, 0, 1, 2, 6, 0, 7, 0, 1, 0, 4, 5, 7, 0, 5, 7, 1, 6, 0, 4, 7, 5, 0, 3, 0, 6, 0, 2, 2, 5, 0, 1, 3, 6, 4, 2",33.146,3,8,5
250,"5, 4, 5, 6, 5, 0, 7, 7, 1, 0, 7, 0, 3, 0, 4, 3, 2, 0, 3, 4, 3, 4, 0, 1, 2, 6, 0, 6, 0, 1, 0, 2, 5, 1, 0, 7, 1, 6, 2, 1",33.351,3,8,5
251,"1, 7, 3, 2, 7, 0, 6, 4, 2, 0, 6, 0, 5, 0, 1, 5, 5, 0, 1, 2, 6, 5, 0, 3, 2, 4, 0, 6, 0, 3, 0, 1, 1, 4, 0, 7, 3, 7, 4, 1",33.557,3,8,5
252,"5, 1, 5, 6, 2, 0, 5, 3, 1, 0, 3, 0, 4, 0, 2, 1, 1, 0, 5, 2, 4, 7, 0, 7, 7, 4, 0, 6, 0, 6, 0, 7, 3, 6, 0, 3, 1, 2, 1, 4",33.763,3,8,5
253,"5, 5, 6, 7, 3, 0, 4, 4, 1, 0, 3, 0, 2, 0, 4, 5, 3, 0, 2, 7, 2, 6, 0, 6, 3, 1, 0, 1, 0, 1, 0, 1, 5, 2, 0, 4, 7, 6, 7, 1",33.967,3,8,5
254,"7, 1, 2, 7, 6, 0, 5, 5, 7, 0, 6, 0, 3, 0, 5, 6, 3, 0, 2, 3, 6, 4, 0, 1, 1, 3, 0, 1, 0, 1, 0, 7, 4, 1, 0, 5, 4, 4, 2, 2",34.172,3,8,5
255,"7, 6, 3, 1, 3, 0, 3, 4, 1, 0, 1, 0, 4, 0, 5, 5, 2, 0, 2, 4, 1, 6, 0, 7, 7, 5, 0, 2, 0, 1, 0, 7, 6, 6, 0, 3, 1, 2, 5, 4",34.377,3,8,5
256,"1, 4, 2, 2, 5, 0, 1, 3, 7, 0, 1, 0, 6, 0, 6, 2, 3, 0, 5, 1, 5, 4, 0, 4, 5, 7, 0, 6, 0, 4, 0, 3, 1, 1, 0, 7, 6, 7, 2, 3",34.582,3,8,5
257,"4, 6, 3, 7, 6, 0, 5, 5, 2, 0, 6, 0, 4, 0, 7, 1, 3, 0, 7, 3, 4, 1, 0, 2, 1, 2, 0, 1, 0, 3, 0, 7, 1, 2, 0, 6, 1, 5, 4, 5",34.787,3,8,5
258,"5, 7, 2, 3, 5, 0, 4, 1, 5, 0, 3, 0, 1, 0, 2, 3, 2, 0, 6, 4, 6, 7, 0, 4, 7, 1, 0, 5, 0, 6, 0, 1, 2, 7, 0, 1, 6, 3, 4, 1",34.992,3,8,5
259,"2, 6, 1, 7, 3, 0, 6, 3, 1, 0, 4, 0, 5, 0, 3, 5, 1, 0, 4, 4, 2, 1, 0, 1, 5, 3, 0, 2, 0, 1, 0, 7, 4, 7, 0, 6, 7, 6, 5, 2",35.197,3,8,5
260,"3, 1, 5, 1, 1, 0, 2, 7, 4, 0, 6, 0, 7, 0, 6, 7, 3, 0, 2, 4, 1, 1, 0, 5, 5, 4, 0, 2, 0, 2, 0, 3, 5, 3, 0, 1, 6, 6, 7, 4",35.403,3,8,5
261,"3, 4, 3, 6, 7, 0, 5, 1, 5, 0, 2, 0, 3, 0, 5, 1, 2, 0, 1, 6, 6, 2, 0, 2, 4, 4, 0, 1, 0, 3, 0, 7, 5, 7, 0, 1, 6, 7, 4, 1",35.608,3,8,5
262,"4, 6, 1, 5, 4, 0, 1, 3, 1, 0, 4, 0, 5, 0, 7, 1, 2, 0, 1, 6, 3, 5, 0, 2, 7, 6, 0, 6, 0, 7, 0, 1, 2, 2, 0, 4, 5, 3, 7, 3",35.815,3,8,5
263,"5, 7, 4, 1, 3, 0, 1, 1, 3, 0, 2, 0, 7, 0, 6, 6, 3, 0, 7, 4, 1, 1, 0, 2, 4, 5, 0, 7, 0, 1, 0, 4, 3, 6, 0, 5, 2, 6, 2, 5",36.017,3,8,5
264,"4, 3, 7, 6, 5, 0, 2, 3, 2, 0, 1, 0, 6, 0, 5, 7, 1, 0, 5, 1, 5, 1, 0, 2, 4, 3, 0, 3, 0, 6, 0, 7, 1, 6, 0, 4, 2, 4, 1, 7",36.222,3,8,5
265,"5, 4, 7, 3, 1, 0, 3, 2, 1, 0, 1, 0, 1, 0, 5, 2, 4, 0, 6, 5, 6, 7, 0, 7, 6, 4, 0, 3, 0, 3, 0, 1, 6, 1, 0, 5, 2, 2, 7, 4",36.428,3,8,5
266,"4, 2, 5, 1, 7, 0, 7, 4, 3, 0, 5, 0, 2, 0, 3, 1, 4, 0, 6, 6, 1, 1, 0, 2, 6, 5, 0, 3, 0, 3, 0, 1, 6, 2, 0, 4, 7, 1, 7, 5",36.632,3,8,5
267,"7, 3, 3, 4, 6, 0, 6, 1, 4, 0, 2, 0, 6, 0, 1, 4, 2, 0, 2, 5, 3, 1, 0, 3, 1, 6, 0, 7, 0, 7, 0, 1, 4, 2, 0, 5, 5, 5, 7, 1",36.838,3,8,5
268,"6, 7, 3, 7, 5, 0, 4, 4, 2, 0, 2, 0, 4, 0, 2, 3, 3, 0, 1, 1, 1, 1, 0, 6, 6, 5, 0, 5, 0, 2, 0, 3, 7, 7, 0, 1, 1, 5, 6, 4",37.042,3,8,5
269,"2, 3, 3, 5, 4, 0, 7, 5, 1, 0, 6, 0, 1, 0, 7, 6, 1, 0, 5, 1, 4, 2, 0, 4, 2, 6, 0, 2, 0, 5, 0, 1, 7, 3, 0, 4, 6, 3, 1, 7",37.248,3,8,5
270,"4, 7, 7, 7, 4, 0, 5, 6, 1, 0, 4, 0, 3, 0, 5, 2, 1, 0, 6, 1, 2, 1, 0, 3, 5, 7, 0, 1, 0, 3, 0, 6, 2, 6, 0, 1, 4, 3, 5, 2",37.452,3,8,5
271,"7, 1, 7, 3, 6, 0, 5, 1, 1, 0, 3, 0, 6, 0, 2, 4, 4, 0, 7, 4, 3, 2, 0, 5, 6, 1, 0, 2, 0, 5, 0, 4, 1, 1, 0, 6, 5, 2, 3, 7",37.662,3,8,5
272,"1, 4, 3, 6, 5, 0, 5, 7, 3, 0, 5, 0, 4, 0, 7, 1, 2, 0, 2, 3, 6, 1, 0, 1, 3, 4, 0, 7, 0, 2, 0, 1, 2, 6, 0, 1, 5, 7, 4, 6",37.862,3,8,5
273,"6, 7, 6, 2, 1, 0, 4, 5, 4, 0, 4, 0, 7, 0, 3, 6, 5, 0, 3, 5, 1, 3, 0, 1, 2, 7, 0, 2, 0, 6, 0, 4, 1, 3, 0, 2, 1, 7, 1, 5",38.073,3,8,5
274,"3, 5, 7, 4, 2, 0, 2, 3, 2, 0, 1, 0, 6, 0, 1, 1, 7, 0, 1, 1, 3, 5, 0, 6, 2, 5, 0, 4, 0, 6, 0, 7, 4, 5, 0, 1, 6, 7, 4, 3",38.276,3,8,5
275,"5, 1, 4, 6, 1, 0, 2, 5, 7, 0, 2, 0, 5, 0, 1, 2, 7, 0, 1, 7, 3, 6, 0, 3, 1, 4, 0, 3, 0, 6, 0, 4, 3, 1, 0, 4, 2, 7, 6, 5",38.479,3,8,5
276,"6, 7, 5, 7, 4, 0, 1, 2, 2, 0, 2, 0, 3, 0, 3, 3, 1, 0, 5, 3, 6, 6, 0, 4, 5, 2, 0, 7, 0, 4, 0, 1, 7, 1, 0, 4, 5, 1, 1, 6",38.683,3,8,5
277,"3, 1, 6, 6, 7, 0, 3, 2, 5, 0, 5, 0, 6, 0, 5, 1, 1, 0, 4, 4, 7, 2, 0, 3, 2, 1, 0, 7, 0, 6, 0, 4, 1, 4, 0, 5, 7, 3, 2, 1",38.908,3,8,5
278,"6, 1, 7, 2, 1, 0, 4, 2, 3, 0, 1, 0, 4, 0, 5, 2, 5, 0, 1, 6, 1, 3, 0, 5, 6, 5, 0, 7, 0, 4, 0, 3, 7, 7, 0, 1, 2, 4, 3, 6",39.105,3,8,5
279,"2, 5, 6, 7, 3, 0, 4, 7, 2, 0, 1, 0, 4, 0, 2, 4, 5, 0, 6, 1, 7, 5, 0, 1, 1, 3, 0, 2, 0, 1, 0, 1, 6, 4, 0, 3, 3, 5, 7, 6",39.299,3,8,5
280,"3, 2, 7, 4, 2, 0, 4, 1, 6, 0, 5, 0, 6, 0, 7, 7, 4, 0, 1, 2, 1, 3, 0, 5, 1, 7, 0, 5, 0, 5, 0, 3, 6, 1, 0, 4, 1, 2, 6, 3",39.514,3,8,5
281,"7, 6, 1, 5, 4, 0, 1, 5, 2, 0, 3, 0, 7, 0, 1, 4, 1, 0, 3, 6, 2, 6, 0, 2, 5, 1, 0, 6, 0, 3, 0, 4, 3, 7, 0, 5, 1, 7, 4, 2",39.737,3,8,5
282,"4, 6, 2, 7, 7, 0, 1, 3, 4, 0, 5, 0, 4, 0, 3, 1, 1, 0, 5, 2, 1, 5, 0, 3, 1, 6, 0, 7, 0, 3, 0, 6, 5, 2, 0, 2, 1, 6, 7, 4",39.935,3,8,5
283,"4, 4, 4, 7, 2, 0, 2, 6, 1, 0, 1, 0, 6, 0, 1, 2, 3, 0, 1, 1, 5, 3, 0, 7, 5, 6, 0, 7, 0, 7, 0, 1, 3, 5, 0, 3, 2, 5, 6, 4",40.12,3,8,5
284,"6, 5, 7, 4, 3, 0, 7, 2, 7, 0, 2, 0, 2, 0, 1, 1, 4, 0, 1, 4, 1, 1, 0, 6, 5, 5, 0, 6, 0, 3, 0, 3, 5, 6, 0, 4, 7, 3, 1, 2",40.327,3,8,5
285,"3, 5, 6, 7, 2, 0, 4, 1, 5, 0, 5, 0, 6, 0, 2, 7, 1, 0, 1, 2, 6, 7, 0, 3, 3, 1, 0, 4, 0, 3, 0, 7, 1, 4, 0, 4, 6, 2, 1, 5",40.586,3,8,5
286,"2, 3, 7, 5, 1, 0, 6, 1, 2, 0, 1, 0, 3, 0, 7, 1, 3, 0, 5, 5, 6, 7, 0, 4, 1, 4, 0, 1, 0, 7, 0, 6, 2, 6, 0, 5, 4, 4, 2, 3",40.742,3,8,5
287,"3, 2, 1, 4, 5, 0, 4, 2, 7, 0, 1, 0, 2, 0, 4, 5, 7, 0, 6, 6, 6, 5, 0, 1, 7, 1, 0, 3, 0, 4, 0, 3, 6, 1, 0, 2, 5, 7, 1, 3",40.953,3,8,5
288,"6, 7, 4, 1, 2, 0, 1, 2, 7, 0, 5, 0, 3, 0, 1, 4, 4, 0, 2, 1, 6, 7, 0, 5, 3, 6, 0, 3, 0, 5, 0, 2, 3, 7, 0, 5, 1, 4, 1, 6",41.224,3,8,5
289,"6, 5, 4, 7, 3, 0, 1, 1, 5, 0, 2, 0, 5, 0, 7, 4, 1, 0, 7, 2, 4, 2, 0, 2, 1, 3, 0, 5, 0, 1, 0, 3, 6, 4, 0, 7, 1, 6, 3, 6",41.369,3,8,5
290,"5, 7, 6, 1, 4, 0, 1, 1, 3, 0, 6, 0, 2, 0, 5, 4, 6, 0, 5, 4, 3, 3, 0, 4, 2, 7, 0, 2, 0, 1, 0, 1, 7, 1, 0, 7, 6, 2, 3, 5",41.685,3,8,5
291,"3, 7, 4, 7, 5, 0, 7, 1, 1, 0, 2, 0, 5, 0, 2, 2, 1, 0, 4, 1, 6, 6, 0, 5, 1, 6, 0, 3, 0, 6, 0, 2, 3, 4, 0, 7, 5, 4, 1, 3",41.827,3,8,5
292,"6, 5, 4, 3, 7, 0, 4, 2, 1, 0, 6, 0, 5, 0, 1, 3, 3, 0, 2, 1, 7, 7, 0, 2, 5, 6, 0, 4, 0, 5, 0, 3, 1, 6, 0, 7, 1, 4, 2, 1",42.041,3,8,5
293,"2, 6, 5, 7, 3, 0, 1, 3, 7, 0, 1, 0, 5, 0, 1, 2, 2, 0, 6, 4, 1, 1, 0, 5, 4, 6, 0, 4, 0, 6, 0, 7, 3, 2, 0, 1, 3, 4, 7, 5",42.166,3,8,5
294,"1, 3, 5, 7, 6, 0, 2, 6, 4, 0, 3, 0, 1, 0, 3, 3, 6, 0, 1, 5, 2, 4, 0, 5, 7, 2, 0, 4, 0, 7, 0, 1, 1, 5, 0, 4, 6, 2, 7, 1",42.26,3,8,5
295,"5, 2, 7, 4, 3, 0, 1, 4, 2, 0, 3, 0, 3, 0, 6, 4, 6, 0, 2, 1, 7, 6, 0, 4, 1, 7, 0, 7, 0, 5, 0, 1, 1, 5, 0, 3, 1, 5, 6, 2",42.272,3,8,5
296,"5, 2, 7, 4, 3, 0, 6, 1, 7, 0, 7, 0, 5, 0, 2, 3, 3, 0, 1, 5, 4, 6, 0, 1, 5, 1, 0, 4, 0, 1, 0, 2, 3, 6, 0, 6, 1, 2, 4, 7",42.381,3,8,5
297,"7, 4, 5, 6, 2, 0, 1, 5, 1, 0, 1, 0, 4, 0, 6, 1, 7, 0, 4, 2, 4, 7, 0, 3, 2, 5, 0, 6, 0, 5, 0, 3, 1, 3, 0, 1, 2, 3, 7, 6",42.768,3,8,5
298,"6, 5, 7, 3, 1, 0, 7, 1, 1, 0, 2, 0, 5, 0, 3, 2, 5, 0, 1, 4, 1, 4, 0, 3, 4, 2, 0, 7, 0, 2, 0, 3, 1, 5, 0, 6, 6, 4, 7, 6",42.857,3,8,5
299,"2, 1, 7, 3, 5, 0, 4, 4, 6, 0, 4, 0, 5, 0, 7, 3, 6, 0, 5, 6, 3, 7, 0, 2, 1, 1, 0, 1, 0, 1, 0, 1, 2, 3, 0, 5, 4, 6, 7, 2",42.998,3,8,5
300,"1, 5, 6, 7, 3, 0, 3, 5, 4, 0, 5, 0, 6, 0, 2, 3, 6, 0, 1, 2, 1, 3, 0, 4, 1, 7, 0, 2, 0, 1, 0, 4, 1, 7, 0, 7, 6, 2, 4, 5",43.602,3,8,5
301,"7, 5, 5, 3, 3, 0, 7, 3, 1, 7, 0, 0, 6, 1, 1, 2, 0, 0, 7, 3, 2, 1, 0, 0, 1, 4, 2, 6, 0, 0, 4, 2, 1, 5, 0, 6, 6, 4, 5, 4",22.248,4,8,5
302,"7, 1, 4, 2, 1, 0, 5, 4, 2, 5, 0, 0, 7, 5, 5, 7, 0, 0, 4, 3, 4, 1, 0, 0, 3, 7, 6, 1, 0, 0, 6, 2, 1, 2, 0, 3, 3, 1, 6, 6",22.999,4,8,5
303,"5, 5, 7, 2, 5, 0, 4, 7, 7, 5, 0, 0, 2, 7, 1, 6, 0, 0, 4, 1, 4, 1, 0, 0, 1, 6, 3, 3, 0, 0, 1, 1, 6, 6, 0, 2, 4, 2, 3, 3",23.153,4,8,5
304,"1, 1, 2, 2, 2, 0, 6, 6, 1, 6, 0, 0, 3, 2, 1, 5, 0, 0, 5, 6, 7, 7, 0, 0, 1, 4, 7, 3, 0, 0, 4, 7, 1, 3, 0, 5, 4, 5, 3, 4",23.481,4,8,5
305,"2, 4, 4, 2, 3, 0, 1, 6, 1, 3, 0, 0, 7, 1, 6, 5, 0, 0, 5, 7, 1, 2, 0, 0, 5, 6, 4, 2, 0, 0, 6, 5, 7, 1, 0, 4, 3, 3, 1, 7",23.685,4,8,5
306,"5, 3, 3, 1, 1, 0, 4, 5, 4, 4, 0, 0, 6, 1, 1, 4, 0, 0, 2, 3, 1, 1, 0, 0, 3, 5, 2, 6, 0, 0, 6, 7, 2, 5, 0, 7, 7, 2, 6, 7",23.801,4,8,5
307,"3, 5, 6, 5, 3, 0, 7, 4, 1, 1, 0, 0, 4, 2, 1, 2, 0, 0, 6, 1, 2, 7, 0, 0, 3, 5, 1, 3, 0, 0, 1, 4, 4, 2, 0, 5, 6, 6, 7, 7",24.027,4,8,5
308,"1, 4, 3, 6, 4, 0, 1, 3, 6, 6, 0, 0, 2, 3, 3, 7, 0, 0, 6, 5, 1, 2, 0, 0, 2, 1, 1, 7, 0, 0, 1, 5, 2, 7, 0, 5, 4, 4, 7, 5",24.101,4,8,5
309,"3, 3, 5, 3, 3, 0, 1, 6, 6, 5, 0, 0, 4, 4, 1, 7, 0, 0, 2, 5, 4, 1, 0, 0, 7, 6, 6, 5, 0, 0, 4, 1, 7, 2, 0, 2, 2, 1, 7, 1",24.185,4,8,5
310,"1, 7, 2, 2, 7, 0, 6, 3, 1, 2, 0, 0, 1, 2, 4, 1, 0, 0, 6, 3, 1, 1, 0, 0, 4, 4, 6, 5, 0, 0, 7, 6, 3, 7, 0, 4, 5, 5, 5, 3",24.43,4,8,5
311,"6, 3, 7, 7, 6, 0, 7, 7, 2, 4, 0, 0, 3, 2, 4, 1, 0, 0, 1, 5, 1, 2, 0, 0, 5, 3, 1, 3, 0, 0, 1, 1, 5, 4, 0, 6, 2, 5, 4, 6",24.657,4,8,5
312,"4, 1, 4, 3, 5, 0, 1, 5, 1, 1, 0, 0, 5, 2, 3, 2, 0, 0, 6, 5, 7, 3, 0, 0, 6, 2, 7, 4, 0, 0, 6, 2, 7, 3, 0, 6, 7, 1, 1, 4",24.911,4,8,5
313,"1, 3, 5, 5, 3, 0, 1, 4, 6, 3, 0, 0, 7, 6, 3, 2, 0, 0, 1, 4, 1, 1, 0, 0, 2, 4, 7, 1, 0, 0, 7, 7, 4, 2, 0, 5, 6, 2, 6, 5",25.185,4,8,5
314,"1, 6, 1, 3, 3, 0, 1, 4, 4, 1, 0, 0, 7, 6, 2, 2, 0, 0, 5, 2, 7, 2, 0, 0, 5, 4, 5, 6, 0, 0, 1, 1, 4, 7, 0, 3, 3, 6, 5, 7",25.395,4,8,5
315,"4, 5, 1, 1, 5, 0, 7, 1, 4, 5, 0, 0, 1, 1, 1, 6, 0, 0, 6, 6, 7, 3, 0, 0, 5, 2, 2, 2, 0, 0, 6, 2, 4, 3, 0, 3, 7, 3, 7, 4",25.618,4,8,5
