bundle,资产路径,类型,uuid,文件
gl_onet,resource/Effect/prefabs/OnetBreathe,cc.Prefab,0915311e-c473-4018-a26a-41fa8295edde,assets\gl_onet\import\09\0915311e-c473-4018-a26a-41fa8295edde.e7b62.json
gl_onet,resource/Effect/prefabs/OnetGame_Selected,cc.Prefab,fb74b90f-e9db-4769-83f5-b5a2a5a36869,assets\gl_onet\import\fb\fb74b90f-e9db-4769-83f5-b5a2a5a36869.abf5b.json
gl_onet,resource/Effect/prefabs/OnetGame_extratime,cc.Prefab,b76d25b0-71bc-4d08-8241-6fceb1a50ee1,assets\gl_onet\import\b7\b76d25b0-71bc-4d08-8241-6fceb1a50ee1.0a19f.json
gl_onet,resource/Effect/prefabs/OnetGame_flash,cc.Prefab,163dc5df-3da1-4e0a-803b-46001de84274,assets\gl_onet\import\16\163dc5df-3da1-4e0a-803b-46001de84274.c18b2.json
gl_onet,resource/Effect/prefabs/OnetGame_hint,cc.Prefab,6237fffe-137c-466f-bf32-c3a3f6478f10,assets\gl_onet\import\62\6237fffe-137c-466f-bf32-c3a3f6478f10.92d78.json
gl_onet,resource/Effect/prefabs/OnetGame_merge,cc.Prefab,149cad6b-ac57-491f-b4be-d0d6f7b10df0,assets\gl_onet\import\14\149cad6b-ac57-491f-b4be-d0d6f7b10df0.358a1.json
gl_onet,resource/Effect/prefabs/OnetGame_starline_point,cc.Prefab,d97e6787-5ecd-4870-a035-d1e5a0770b64,assets\gl_onet\import\d9\d97e6787-5ecd-4870-a035-d1e5a0770b64.0c8f7.json
gl_onet,resource/Effect/prefabs/OnetTeachResultView,cc.Prefab,2729e8b2-2740-4721-82d8-baeb48c4515a,assets\gl_onet\import\27\2729e8b2-2740-4721-82d8-baeb48c4515a.d1578.json
gl_onet,resource/Effect/prefabs/Onet_Click_eff,cc.Prefab,136a8f9e-8e26-44f0-8696-1f604990a524,assets\gl_onet\import\13\136a8f9e-8e26-44f0-8696-1f604990a524.3cb4b.json
gl_onet,resource/Effect/prefabs/Onet_Clock,cc.Prefab,871a463c-5da5-4d0b-9504-68e827672ae2,assets\gl_onet\import\87\871a463c-5da5-4d0b-9504-68e827672ae2.fd0b8.json
gl_onet,resource/Effect/prefabs/Onet_ClockAppear,cc.Prefab,169b851b-c5b0-42b3-984c-aa128cb7c5be,assets\gl_onet\import\16\169b851b-c5b0-42b3-984c-aa128cb7c5be.280a2.json
gl_onet,resource/Effect/prefabs/Onet_ClockFlash,cc.Prefab,dfc9372e-7ac4-40c5-92e5-a095d8a81c3b,assets\gl_onet\import\df\dfc9372e-7ac4-40c5-92e5-a095d8a81c3b.d05d7.json
gl_onet,resource/Effect/prefabs/Onet_Clock_timeout,cc.Prefab,b29fe4bf-1492-4f7a-87d5-3be10e24defe,assets\gl_onet\import\b2\b29fe4bf-1492-4f7a-87d5-3be10e24defe.9302f.json
gl_onet,resource/Effect/prefabs/combo_text_particle,cc.Prefab,ea89228e-b417-466e-a507-02b4ef715c99,assets\gl_onet\import\ea\ea89228e-b417-466e-a507-02b4ef715c99.eafc7.json
gl_onet,resource/Effect/prefabs/error_frame,cc.Prefab,bf10f36a-9fe4-4190-8091-dbb6a22a7e87,assets\gl_onet\import\bf\bf10f36a-9fe4-4190-8091-dbb6a22a7e87.8f4f8.json
gl_onet,resource/Effect/spine/gameplay_bg_xyllk_ske,dragonBones.DragonBonesAsset,aea9a527-9ee5-440f-9e23-b681a8e19a38,assets\gl_onet\import\ae\aea9a527-9ee5-440f-9e23-b681a8e19a38.d2cc8.json
gl_onet,resource/Effect/spine/gameplay_bg_xyllk_tex,cc.SpriteFrame,62cf4745-340f-44c3-b52e-ee03248ab9f6,assets\gl_onet\import\62\62cf4745-340f-44c3-b52e-ee03248ab9f6.b6933.json
gl_onet,resource/Effect/spine/gameplay_bg_xyllk_tex,cc.Texture2D,0cef511c-a980-454b-801c-e5f64703098d,assets\gl_onet\import\0c\0cef511c-a980-454b-801c-e5f64703098d.7871f.json
gl_onet,resource/Effect/spine/gameplay_bg_xyllk_tex,dragonBones.DragonBonesAtlasAsset,910add4e-ab8c-48a7-a9b5-5d4bd22d84f5,assets\gl_onet\import\91\910add4e-ab8c-48a7-a9b5-5d4bd22d84f5.bf0c5.json
gl_onet,resource/Effect/spine/lihua,cc.Asset,379027ae-71f1-407d-887a-2ea3846655ab,assets\gl_onet\import\37\379027ae-71f1-407d-887a-2ea3846655ab.88270.json
gl_onet,resource/Effect/spine/lihua,cc.SpriteFrame,e5611ab1-c678-4827-bd3b-d0a2d73bcae2,assets\gl_onet\import\e5\e5611ab1-c678-4827-bd3b-d0a2d73bcae2.4e07a.json
gl_onet,resource/Effect/spine/lihua,cc.Texture2D,abc3cc93-d7d7-43ea-8237-393c6f99b75c,assets\gl_onet\import\ab\abc3cc93-d7d7-43ea-8237-393c6f99b75c.7871f.json
gl_onet,resource/Effect/spine/lihua,sp.SkeletonData,f63957c9-8506-48b3-b02b-d91ec1f59103,assets\gl_onet\import\f6\f63957c9-8506-48b3-b02b-d91ec1f59103.7770a.json
gl_onet,resource/Effect/spine/skeleton,cc.Asset,ab58048f-b30a-4b08-a57d-4d87d50a921a,assets\gl_onet\import\ab\ab58048f-b30a-4b08-a57d-4d87d50a921a.08689.json
gl_onet,resource/Effect/spine/skeleton,cc.SpriteFrame,5e104b6f-fc67-4761-ba91-f377c4efc87e,assets\gl_onet\import\5e\5e104b6f-fc67-4761-ba91-f377c4efc87e.3c9e3.json
gl_onet,resource/Effect/spine/skeleton,cc.Texture2D,cbf0059c-f212-45e7-9500-f60187a9d442,assets\gl_onet\import\cb\cbf0059c-f212-45e7-9500-f60187a9d442.7871f.json
gl_onet,resource/Effect/spine/skeleton,sp.SkeletonData,142b127b-5ebf-46f1-bcd0-3e43fff63845,assets\gl_onet\import\14\142b127b-5ebf-46f1-bcd0-3e43fff63845.71534.json
gl_onet,resource/Textures/Tex_obj_256x256_002,cc.SpriteFrame,a089b9aa-6801-4538-9095-4aa0451f5083,assets\gl_onet\import\a0\a089b9aa-6801-4538-9095-4aa0451f5083.552e7.json
gl_onet,resource/Textures/Tex_obj_256x256_002,cc.Texture2D,fb6689e4-06b3-4899-be18-f1e9f62b1e6d,assets\gl_onet\import\fb\fb6689e4-06b3-4899-be18-f1e9f62b1e6d.7871f.json
gl_onet,resource/audios/full_combo,cc.AudioClip,7094699d-c5a7-44c8-92cf-440a2cdf684a,assets\gl_onet\import\70\7094699d-c5a7-44c8-92cf-440a2cdf684a.ae975.json
gl_onet,resource/audios/onet_birth,cc.AudioClip,75c34224-55c4-41ce-a1f6-f47bec2ffbcf,assets\gl_onet\import\75\75c34224-55c4-41ce-a1f6-f47bec2ffbcf.a986c.json
gl_onet,resource/audios/onet_click,cc.AudioClip,5499209b-1f79-44e3-a8c6-5982e08f58d2,assets\gl_onet\import\54\5499209b-1f79-44e3-a8c6-5982e08f58d2.6604d.json
gl_onet,resource/audios/onet_clock,cc.AudioClip,ec4ef894-2568-485d-b5ca-04bfd5192c67,assets\gl_onet\import\ec\ec4ef894-2568-485d-b5ca-04bfd5192c67.f3933.json
gl_onet,resource/audios/onet_hint,cc.AudioClip,c52c9929-1a5e-4c54-8f45-c7a7607a2e84,assets\gl_onet\import\c5\c52c9929-1a5e-4c54-8f45-c7a7607a2e84.5f29d.json
gl_onet,resource/audios/onet_pair1,cc.AudioClip,d85ddabf-96bd-4ae0-902c-1e79f3d1e2f1,assets\gl_onet\import\d8\d85ddabf-96bd-4ae0-902c-1e79f3d1e2f1.1de46.json
gl_onet,resource/audios/onet_pair2,cc.AudioClip,54f02e9c-b1b7-4689-8d9b-c5003dbd29df,assets\gl_onet\import\54\54f02e9c-b1b7-4689-8d9b-c5003dbd29df.94f0a.json
gl_onet,resource/audios/onet_pair3,cc.AudioClip,657ee548-739c-47b7-9ad2-55e2ce1857a9,assets\gl_onet\import\65\657ee548-739c-47b7-9ad2-55e2ce1857a9.192fd.json
gl_onet,resource/audios/onet_pair4,cc.AudioClip,187b485c-4bd3-4495-94e2-121e023822e3,assets\gl_onet\import\18\187b485c-4bd3-4495-94e2-121e023822e3.e9871.json
gl_onet,resource/audios/onet_pair5,cc.AudioClip,05027670-b336-496a-bdc8-dd7c2b3b35b2,assets\gl_onet\import\05\05027670-b336-496a-bdc8-dd7c2b3b35b2.9fdf9.json
gl_onet,resource/audios/onet_pair6,cc.AudioClip,f8285ca3-fbda-48e9-a182-58e532311120,assets\gl_onet\import\f8\f8285ca3-fbda-48e9-a182-58e532311120.20132.json
gl_onet,resource/audios/onet_pair7,cc.AudioClip,01a92b9b-861d-448d-bb55-153f51350b1e,assets\gl_onet\import\01\01a92b9b-861d-448d-bb55-153f51350b1e.d36fa.json
gl_onet,resource/audios/onet_pair8,cc.AudioClip,2928ba17-d941-4903-b118-2b7259a206ee,assets\gl_onet\import\29\2928ba17-d941-4903-b118-2b7259a206ee.2fef3.json
gl_onet,resource/audios/onet_refresh,cc.AudioClip,f769f070-7d18-4fdc-8621-b0dc583fd01c,assets\gl_onet\import\f7\f769f070-7d18-4fdc-8621-b0dc583fd01c.dc0ca.json
gl_onet,resource/audios/onet_star,cc.AudioClip,3a661264-c88a-4c8d-b919-03ae84ed7008,assets\gl_onet\import\3a\3a661264-c88a-4c8d-b919-03ae84ed7008.7ec5a.json
gl_onet,resource/audios/onet_wrong,cc.AudioClip,df60761c-d16b-4a14-bf18-1d2ed1b23883,assets\gl_onet\import\df\df60761c-d16b-4a14-bf18-1d2ed1b23883.db3d2.json
gl_onet,resource/audios/platform_click1,cc.AudioClip,70e69055-122e-4b4b-bc73-44a26aae22d9,assets\gl_onet\import\70\70e69055-122e-4b4b-bc73-44a26aae22d9.247d3.json
gl_onet,resource/font/Roboto-Bold,cc.TTFFont,b74ea911-4c09-40a3-bc72-ba8d6a3e1c60,assets\gl_onet\import\b7\b74ea911-4c09-40a3-bc72-ba8d6a3e1c60.10975.json
gl_onet,resource/prefabs/ComboView,cc.Prefab,a2783ef6-3b88-422a-9a27-987655a8c208,assets\gl_onet\import\a2\a2783ef6-3b88-422a-9a27-987655a8c208.b8653.json
gl_onet,resource/prefabs/Experiment/showUpdateCapcityAnima/UpdateCapacityNode,cc.Prefab,a96f8998-3b74-4791-a960-4b6a7c8a1e10,assets\gl_onet\import\a9\a96f8998-3b74-4791-a960-4b6a7c8a1e10.3281d.json
gl_onet,resource/prefabs/GLOnetPropCornerItem,cc.Prefab,3a6dca38-7a05-4acb-a484-060985a67fd9,assets\gl_onet\import\3a\3a6dca38-7a05-4acb-a484-060985a67fd9.c74fa.json
gl_onet,resource/prefabs/OnetButtonTips,cc.Prefab,6ef35993-3087-4217-964f-6d1082355b4c,assets\gl_onet\import\6e\6ef35993-3087-4217-964f-6d1082355b4c.57bec.json
gl_onet,resource/prefabs/Onet_Hinthand,cc.Prefab,6b60e236-8d3a-43f9-bff1-eea465fd548f,assets\gl_onet\import\6b\6b60e236-8d3a-43f9-bff1-eea465fd548f.efacf.json
gl_onet,resource/prefabs/UIGamePlay,cc.Prefab,54ae8e7e-f0e4-43f9-87f9-fef3d2484e61,assets\gl_onet\import\54\54ae8e7e-f0e4-43f9-87f9-fef3d2484e61.af587.json
gl_onet,resource/prefabs/UITeach,cc.Prefab,1bd61595-bc4e-4d86-9c2d-56c6cd16b104,assets\gl_onet\import\1b\1bd61595-bc4e-4d86-9c2d-56c6cd16b104.a5309.json
gl_onet,resource/sprites/Icon/AutoAtlas,cc.SpriteAtlas,d32237bd-b4d8-4007-a4e7-0db21a34c876,assets\gl_onet\import\d3\d32237bd-b4d8-4007-a4e7-0db21a34c876.86183.json
gl_onet,resource/sprites/Icon/bar_bot,cc.SpriteFrame,f23a0829-9574-4aba-a6aa-9e649e86fa4b,assets\gl_onet\import\f2\f23a0829-9574-4aba-a6aa-9e649e86fa4b.64fa3.json
gl_onet,resource/sprites/Icon/bar_people,cc.SpriteFrame,79c5fea4-791c-4f76-b4a4-70f49978f3e1,assets\gl_onet\import\79\79c5fea4-791c-4f76-b4a4-70f49978f3e1.b48da.json
gl_onet,resource/sprites/Icon/bar_vs,cc.SpriteFrame,90e415db-5eaf-438e-8f19-116122828d85,assets\gl_onet\import\90\90e415db-5eaf-438e-8f19-116122828d85.dce8b.json
gl_onet,resource/sprites/Icon/best,cc.SpriteFrame,5b77f1c3-f2c8-4d28-8f7d-93171de8afd3,assets\gl_onet\import\5b\5b77f1c3-f2c8-4d28-8f7d-93171de8afd3.a0262.json
gl_onet,resource/sprites/Icon/card_outlight,cc.SpriteFrame,f3ce1f3a-0748-44d6-8aea-71634f9a90c6,assets\gl_onet\import\f3\f3ce1f3a-0748-44d6-8aea-71634f9a90c6.6f8ab.json
gl_onet,resource/sprites/Icon/check,cc.SpriteFrame,f4bad895-de3b-4212-b06c-8edb77b106b2,assets\gl_onet\import\f4\f4bad895-de3b-4212-b06c-8edb77b106b2.8226e.json
gl_onet,resource/sprites/Icon/icon_back,cc.SpriteFrame,fd7e4fcc-30ed-4352-ace4-281ef59c29a6,assets\gl_onet\import\fd\fd7e4fcc-30ed-4352-ace4-281ef59c29a6.a88aa.json
gl_onet,resource/sprites/Icon/icon_banner_mask,cc.SpriteFrame,d4dcbc9b-6e50-4b4f-924d-22e593cad6da,assets\gl_onet\import\d4\d4dcbc9b-6e50-4b4f-924d-22e593cad6da.bcc8d.json
gl_onet,resource/sprites/Icon/icon_banner_title,cc.SpriteFrame,3914e0ea-250e-43a9-85fe-7932f98ac73b,assets\gl_onet\import\39\3914e0ea-250e-43a9-85fe-7932f98ac73b.bae56.json
gl_onet,resource/sprites/Icon/icon_bomb,cc.SpriteFrame,e4cd0951-406a-4054-884b-0aa1613f1dd4,assets\gl_onet\import\e4\e4cd0951-406a-4054-884b-0aa1613f1dd4.cd682.json
gl_onet,resource/sprites/Icon/icon_bot,cc.SpriteFrame,b2868a77-20e1-41d3-a3d6-95ff2ac4a43f,assets\gl_onet\import\b2\b2868a77-20e1-41d3-a3d6-95ff2ac4a43f.050c8.json
gl_onet,resource/sprites/Icon/icon_check,cc.SpriteFrame,69911de9-b112-435a-9274-ac741a49f41d,assets\gl_onet\import\69\69911de9-b112-435a-9274-ac741a49f41d.c48be.json
gl_onet,resource/sprites/Icon/icon_clear,cc.SpriteFrame,c99d55d1-488a-4bf0-bb14-d66e6621edb8,assets\gl_onet\import\c9\c99d55d1-488a-4bf0-bb14-d66e6621edb8.f5a30.json
gl_onet,resource/sprites/Icon/icon_clock,cc.SpriteFrame,cb19622a-029f-470f-9d0e-344cf9914672,assets\gl_onet\import\cb\cb19622a-029f-470f-9d0e-344cf9914672.2770d.json
gl_onet,resource/sprites/Icon/icon_close,cc.SpriteFrame,09970b57-ec13-407b-b61f-df716a5ca098,assets\gl_onet\import\09\09970b57-ec13-407b-b61f-df716a5ca098.cd2f5.json
gl_onet,resource/sprites/Icon/icon_exchange,cc.SpriteFrame,ce3ebf40-8dab-443f-9a7b-5635444ab673,assets\gl_onet\import\ce\ce3ebf40-8dab-443f-9a7b-5635444ab673.b96c4.json
gl_onet,resource/sprites/Icon/icon_friend,cc.SpriteFrame,b0cd7dd2-963f-4dc3-9d24-13f378ba2ed2,assets\gl_onet\import\b0\b0cd7dd2-963f-4dc3-9d24-13f378ba2ed2.24d3f.json
gl_onet,resource/sprites/Icon/icon_hint,cc.SpriteFrame,8ff61416-1ead-4611-8552-cd6bc89a9c43,assets\gl_onet\import\8f\8ff61416-1ead-4611-8552-cd6bc89a9c43.624ab.json
gl_onet,resource/sprites/Icon/icon_home,cc.SpriteFrame,ddaf901c-9bfb-43db-9af3-7a6f225599ef,assets\gl_onet\import\dd\ddaf901c-9bfb-43db-9af3-7a6f225599ef.ea2a5.json
gl_onet,resource/sprites/Icon/icon_info,cc.SpriteFrame,4f185046-e1a5-4026-859f-4f4fde8a4b43,assets\gl_onet\import\4f\4f185046-e1a5-4026-859f-4f4fde8a4b43.80287.json
gl_onet,resource/sprites/Icon/icon_mask,cc.SpriteFrame,c7a011bf-98d8-4197-8761-dbdd9eeaf124,assets\gl_onet\import\c7\c7a011bf-98d8-4197-8761-dbdd9eeaf124.33171.json
gl_onet,resource/sprites/Icon/icon_no_net,cc.SpriteFrame,622c0aa8-4af8-4905-89a4-f958a945fca3,assets\gl_onet\import\62\622c0aa8-4af8-4905-89a4-f958a945fca3.60732.json
gl_onet,resource/sprites/Icon/icon_restart,cc.SpriteFrame,a8f463d7-0f59-4196-9011-63e51eb15752,assets\gl_onet\import\a8\a8f463d7-0f59-4196-9011-63e51eb15752.f2a03.json
gl_onet,resource/sprites/Icon/icon_settings,cc.SpriteFrame,270a3765-47c4-4dbe-9bed-4064b6b604a3,assets\gl_onet\import\27\270a3765-47c4-4dbe-9bed-4064b6b604a3.05030.json
gl_onet,resource/sprites/Icon/icon_shuffle,cc.SpriteFrame,aa608611-defa-465e-b8f5-e13f6594bbf2,assets\gl_onet\import\aa\aa608611-defa-465e-b8f5-e13f6594bbf2.62546.json
gl_onet,resource/sprites/Icon/icon_skip,cc.SpriteFrame,d70ef1a6-ecd4-4c32-8c0c-46c544b60035,assets\gl_onet\import\d7\d70ef1a6-ecd4-4c32-8c0c-46c544b60035.a97a3.json
gl_onet,resource/sprites/Icon/icon_star,cc.SpriteFrame,d9595f19-d231-447d-9fa1-87ddbe62e581,assets\gl_onet\import\d9\d9595f19-d231-447d-9fa1-87ddbe62e581.ef911.json
gl_onet,resource/sprites/Icon/icon_star2,cc.SpriteFrame,c0a82524-24e2-47a2-9e05-1ad0526339eb,assets\gl_onet\import\c0\c0a82524-24e2-47a2-9e05-1ad0526339eb.f488f.json
gl_onet,resource/sprites/Icon/icon_statistics,cc.SpriteFrame,cb4406d3-31b1-4cc0-8a5a-19003fe89f8f,assets\gl_onet\import\cb\cb4406d3-31b1-4cc0-8a5a-19003fe89f8f.040c8.json
gl_onet,resource/sprites/Icon/icon_switch_theme,cc.SpriteFrame,31208099-2781-4296-b2a3-f6ce4a19a02e,assets\gl_onet\import\31\31208099-2781-4296-b2a3-f6ce4a19a02e.99769.json
gl_onet,resource/sprites/Icon/icon_turn,cc.SpriteFrame,caad93e3-5316-4b08-b672-f7617d82968c,assets\gl_onet\import\ca\caad93e3-5316-4b08-b672-f7617d82968c.2237b.json
gl_onet,resource/sprites/Icon/icon_undo,cc.SpriteFrame,e2931d0a-c921-4538-aad2-37090d076f23,assets\gl_onet\import\e2\e2931d0a-c921-4538-aad2-37090d076f23.93da2.json
gl_onet,resource/sprites/Icon/icon_unselected,cc.SpriteFrame,47139497-1479-47d8-9d53-a876322627d9,assets\gl_onet\import\47\47139497-1479-47d8-9d53-a876322627d9.d2780.json
gl_onet,resource/sprites/Icon/line,cc.SpriteFrame,e171ac87-8502-4ac4-b0f9-9455b41aa03e,assets\gl_onet\import\e1\e171ac87-8502-4ac4-b0f9-9455b41aa03e.52e76.json
gl_onet,resource/sprites/Icon/prop_count_bg,cc.SpriteFrame,78270363-8a3b-47ad-8e3a-820d425b06b8,assets\gl_onet\import\78\78270363-8a3b-47ad-8e3a-820d425b06b8.babac.json
gl_onet,resource/sprites/Icon/prop_count_unlimited,cc.SpriteFrame,e9ed97fc-f80a-4dae-a26b-7f1be4bbc7ec,assets\gl_onet\import\e9\e9ed97fc-f80a-4dae-a26b-7f1be4bbc7ec.2f26b.json
gl_onet,resource/sprites/Icon/prop_green,cc.SpriteFrame,63fcbe58-62c4-4801-90a1-c77b454be045,assets\gl_onet\import\63\63fcbe58-62c4-4801-90a1-c77b454be045.0e82e.json
gl_onet,resource/sprites/Icon/prop_red,cc.SpriteFrame,94406dfb-7028-4bc6-b9c4-9deeb4802bbc,assets\gl_onet\import\94\94406dfb-7028-4bc6-b9c4-9deeb4802bbc.d5797.json
gl_onet,resource/sprites/Icon/prop_video,cc.SpriteFrame,b987a558-e8ff-4023-b4d1-f1e02cfc762c,assets\gl_onet\import\b9\b987a558-e8ff-4023-b4d1-f1e02cfc762c.a05d5.json
gl_onet,resource/sprites/Icon/prop_video2,cc.SpriteFrame,4c350c14-e023-4850-b6fd-7deb177eba9e,assets\gl_onet\import\4c\4c350c14-e023-4850-b6fd-7deb177eba9e.6f9ce.json
gl_onet,resource/sprites/Icon/prop_video_arrow,cc.SpriteFrame,8ff458d1-29c7-4589-8f69-6b7b75eca147,assets\gl_onet\import\8f\8ff458d1-29c7-4589-8f69-6b7b75eca147.c5d13.json
gl_onet,resource/sprites/Icon/uncheck,cc.SpriteFrame,8936feb9-c49a-4a41-afa1-424bb604bd2a,assets\gl_onet\import\89\8936feb9-c49a-4a41-afa1-424bb604bd2a.af5d8.json
gl_onet,resource/sprites/Icon2/gameplay_txt_Hint,cc.SpriteFrame,e0c8502d-093c-4c99-bb5e-c5dab1b1006b,assets\gl_onet\import\e0\e0c8502d-093c-4c99-bb5e-c5dab1b1006b.f7b66.json
gl_onet,resource/sprites/Icon2/gameplay_txt_Hint,cc.Texture2D,80852a95-d4a5-4a66-8b89-cfda6682150b,assets\gl_onet\import\80\80852a95-d4a5-4a66-8b89-cfda6682150b.7871f.json
gl_onet,resource/sprites/Icon2/gameplay_txt_MoreTime,cc.SpriteFrame,dcfa7e94-2bec-488c-9d74-1466ff039620,assets\gl_onet\import\dc\dcfa7e94-2bec-488c-9d74-1466ff039620.e2156.json
gl_onet,resource/sprites/Icon2/gameplay_txt_MoreTime,cc.Texture2D,d4f19f5e-3e5c-46cb-9178-ac8a2ffdab9d,assets\gl_onet\import\d4\d4f19f5e-3e5c-46cb-9178-ac8a2ffdab9d.7871f.json
gl_onet,resource/sprites/Icon2/gameplay_txt_Shuffle,cc.SpriteFrame,0e544752-2872-4043-9a7f-f2d000c17825,assets\gl_onet\import\0e\0e544752-2872-4043-9a7f-f2d000c17825.b84c4.json
gl_onet,resource/sprites/Icon2/gameplay_txt_Shuffle,cc.Texture2D,737c516c-a994-400a-96ab-15c3728435f9,assets\gl_onet\import\73\737c516c-a994-400a-96ab-15c3728435f9.7871f.json
gl_onet,resource/sprites/combo/1/0,cc.SpriteFrame,20221e10-60e1-45a5-a7fa-5b35acb89596,assets\gl_onet\import\20\20221e10-60e1-45a5-a7fa-5b35acb89596.b4078.json
gl_onet,resource/sprites/combo/1/0,cc.Texture2D,7449e59b-7d3c-4535-b336-f32c799f0ecd,assets\gl_onet\import\74\7449e59b-7d3c-4535-b336-f32c799f0ecd.7871f.json
gl_onet,resource/sprites/combo/1/1,cc.SpriteFrame,d200bd29-2666-4b41-9967-2bd6c60b866d,assets\gl_onet\import\d2\d200bd29-2666-4b41-9967-2bd6c60b866d.952c6.json
gl_onet,resource/sprites/combo/1/1,cc.Texture2D,809689dc-aaa8-446e-ad91-0a6de32529cd,assets\gl_onet\import\80\809689dc-aaa8-446e-ad91-0a6de32529cd.7871f.json
gl_onet,resource/sprites/combo/1/2,cc.SpriteFrame,6b8bf2b0-3187-49c9-9f33-f7e167c00c73,assets\gl_onet\import\6b\6b8bf2b0-3187-49c9-9f33-f7e167c00c73.76db6.json
gl_onet,resource/sprites/combo/1/2,cc.Texture2D,703b8916-c84a-4c21-92bb-d503b4a5f9e4,assets\gl_onet\import\70\703b8916-c84a-4c21-92bb-d503b4a5f9e4.7871f.json
gl_onet,resource/sprites/combo/1/3,cc.SpriteFrame,5f262b61-5bea-4970-9b4e-a02f7c9118ad,assets\gl_onet\import\5f\5f262b61-5bea-4970-9b4e-a02f7c9118ad.f0a9f.json
gl_onet,resource/sprites/combo/1/3,cc.Texture2D,b7f5640e-a569-420f-919f-b6036d818842,assets\gl_onet\import\b7\b7f5640e-a569-420f-919f-b6036d818842.7871f.json
gl_onet,resource/sprites/combo/1/4,cc.SpriteFrame,ba8f3119-31b5-4200-8c8e-c0166430cb1f,assets\gl_onet\import\ba\ba8f3119-31b5-4200-8c8e-c0166430cb1f.0ba57.json
gl_onet,resource/sprites/combo/1/4,cc.Texture2D,5e8026ae-132d-400d-8f69-b9c29c155e35,assets\gl_onet\import\5e\5e8026ae-132d-400d-8f69-b9c29c155e35.7871f.json
gl_onet,resource/sprites/combo/1/5,cc.SpriteFrame,41c6caa0-d151-4803-86ac-60ae04d9b53c,assets\gl_onet\import\41\41c6caa0-d151-4803-86ac-60ae04d9b53c.1a6d7.json
gl_onet,resource/sprites/combo/1/5,cc.Texture2D,7101b5fe-c59d-4c4f-b3f7-625b5e9022c6,assets\gl_onet\import\71\7101b5fe-c59d-4c4f-b3f7-625b5e9022c6.7871f.json
gl_onet,resource/sprites/combo/1/6,cc.SpriteFrame,0c4e36b1-9a77-494e-8a11-4cf1dcb14aeb,assets\gl_onet\import\0c\0c4e36b1-9a77-494e-8a11-4cf1dcb14aeb.85b54.json
gl_onet,resource/sprites/combo/1/6,cc.Texture2D,57ee15b1-2c0c-4aa8-9c65-205fcd73e89f,assets\gl_onet\import\57\57ee15b1-2c0c-4aa8-9c65-205fcd73e89f.7871f.json
gl_onet,resource/sprites/combo/1/7,cc.SpriteFrame,5c266478-f0f6-4b3d-a6dd-9a42dfc3edeb,assets\gl_onet\import\5c\5c266478-f0f6-4b3d-a6dd-9a42dfc3edeb.43b5e.json
gl_onet,resource/sprites/combo/1/7,cc.Texture2D,b073f7f3-5913-4bdf-b61a-f8d4dc97da0d,assets\gl_onet\import\b0\b073f7f3-5913-4bdf-b61a-f8d4dc97da0d.7871f.json
gl_onet,resource/sprites/combo/1/8,cc.SpriteFrame,4394a72a-398d-469f-81b4-d7254c00282e,assets\gl_onet\import\43\4394a72a-398d-469f-81b4-d7254c00282e.48e5f.json
gl_onet,resource/sprites/combo/1/8,cc.Texture2D,5ef975d6-2279-4a60-b291-424cf627482b,assets\gl_onet\import\5e\5ef975d6-2279-4a60-b291-424cf627482b.7871f.json
gl_onet,resource/sprites/combo/1/9,cc.SpriteFrame,bff90fa7-5bce-43ba-aa3e-8338628c1101,assets\gl_onet\import\bf\bff90fa7-5bce-43ba-aa3e-8338628c1101.a45fa.json
gl_onet,resource/sprites/combo/1/9,cc.Texture2D,1383e832-2240-415e-a065-61b8d6dc58b3,assets\gl_onet\import\13\1383e832-2240-415e-a065-61b8d6dc58b3.7871f.json
gl_onet,resource/sprites/combo/1/combo,cc.SpriteFrame,8ea882d6-8d94-4629-b1d3-8af0d025a981,assets\gl_onet\import\8e\8ea882d6-8d94-4629-b1d3-8af0d025a981.6dc34.json
gl_onet,resource/sprites/combo/1/combo,cc.Texture2D,9f775fdf-62af-4707-b535-6f370810b1dd,assets\gl_onet\import\9f\9f775fdf-62af-4707-b535-6f370810b1dd.7871f.json
gl_onet,resource/sprites/combo/1/combo_excellent,cc.SpriteFrame,efd54f79-ee03-41f0-8d68-f0df6c3cd072,assets\gl_onet\import\ef\efd54f79-ee03-41f0-8d68-f0df6c3cd072.fa8ec.json
gl_onet,resource/sprites/combo/1/combo_excellent,cc.Texture2D,39aacb43-4b80-4f74-b5e8-4b65b7e56bae,assets\gl_onet\import\39\39aacb43-4b80-4f74-b5e8-4b65b7e56bae.7871f.json
gl_onet,resource/sprites/combo/1/combo_good,cc.SpriteFrame,cdf0f3f1-3035-4a4d-98ec-36806b1e6748,assets\gl_onet\import\cd\cdf0f3f1-3035-4a4d-98ec-36806b1e6748.2329a.json
gl_onet,resource/sprites/combo/1/combo_good,cc.Texture2D,8fbcb2f9-251d-49f1-926b-22a94d2027d5,assets\gl_onet\import\8f\8fbcb2f9-251d-49f1-926b-22a94d2027d5.7871f.json
gl_onet,resource/sprites/combo/1/combo_great,cc.SpriteFrame,2dc4a463-e1c7-4ea4-91fa-c11af5d057ad,assets\gl_onet\import\2d\2dc4a463-e1c7-4ea4-91fa-c11af5d057ad.d9b51.json
