落盘路径,扩展名,字节,来源
资源/items/characters/mage/mage_data.tres,.tres,2201,原样
资源/items/characters/mage/mage_effect_1.tres,.tres,285,原样
资源/items/characters/mage/mage_effect_2.tres,.tres,402,原样
资源/items/characters/mage/mage_effect_3.tres,.tres,307,原样
资源/items/characters/mage/mage_effect_3b.tres,.tres,316,原样
资源/items/characters/mage/mage_effect_4.tres,.tres,285,原样
资源/items/characters/mage/mage_effect_5.tres,.tres,284,原样
资源/items/characters/mage/mage_effect_6.tres,.tres,283,原样
资源/items/characters/mage/mage_effect_7.tres,.tres,394,原样
资源/items/characters/mage/mage_effect_8.tres,.tres,396,原样
资源/items/characters/mage/mage_effect_9.tres,.tres,392,原样
资源/items/characters/mage/mage_eyes.png.import,.import,711,原样
资源/items/characters/mage/mage_eyes_appearance.tres,.tres,333,原样
资源/items/characters/mage/mage_icon.png.import,.import,711,原样
资源/items/characters/mage/mage_mouth.png.import,.import,714,原样
资源/items/characters/mage/mage_mouth_appearance.tres,.tres,334,原样
资源/items/characters/masochist/masochist_data.tres,.tres,2434,原样
资源/items/characters/masochist/masochist_effect_1.tres,.tres,313,原样
资源/items/characters/masochist/masochist_effect_2.tres,.tres,276,原样
资源/items/characters/masochist/masochist_effect_3.tres,.tres,285,原样
资源/items/characters/masochist/masochist_effect_4.tres,.tres,274,原样
资源/items/characters/masochist/masochist_effect_5.tres,.tres,286,原样
资源/items/characters/masochist/masochist_eyes.png.import,.import,731,原样
资源/items/characters/masochist/masochist_eyes_appearance.tres,.tres,343,原样
资源/items/characters/masochist/masochist_icon.png.import,.import,731,原样
资源/items/characters/masochist/masochist_mouth.png.import,.import,734,原样
资源/items/characters/masochist/masochist_mouth_appearance.tres,.tres,344,原样
资源/items/characters/multitasker/multitasker_data.tres,.tres,3985,原样
资源/items/characters/multitasker/multitasker_effect_0.tres,.tres,284,原样
资源/items/characters/multitasker/multitasker_effect_1.tres,.tres,294,原样
资源/items/characters/multitasker/multitasker_effect_2.tres,.tres,548,原样
资源/items/characters/multitasker/multitasker_eyes.png.import,.import,739,原样
资源/items/characters/multitasker/multitasker_eyes_appearance.tres,.tres,347,原样
资源/items/characters/multitasker/multitasker_icon.png.import,.import,739,原样
资源/items/characters/multitasker/multitasker_mouth.png.import,.import,742,原样
资源/items/characters/multitasker/multitasker_mouth_appearance.tres,.tres,348,原样
资源/items/characters/mutant/mutant_data.tres,.tres,2218,原样
资源/items/characters/mutant/mutant_effect_1.tres,.tres,273,原样
资源/items/characters/mutant/mutant_effect_2.tres,.tres,276,原样
资源/items/characters/mutant/mutant_eyes.png.import,.import,719,原样
资源/items/characters/mutant/mutant_eyes_appearance.tres,.tres,337,原样
资源/items/characters/mutant/mutant_icon.png.import,.import,719,原样
资源/items/characters/mutant/mutant_mouth.png.import,.import,722,原样
资源/items/characters/mutant/mutant_mouth_appearance.tres,.tres,338,原样
资源/items/characters/old/old_data.tres,.tres,2305,原样
资源/items/characters/old/old_effect_1.tres,.tres,277,原样
资源/items/characters/old/old_effect_2.tres,.tres,280,原样
资源/items/characters/old/old_effect_3.tres,.tres,274,原样
资源/items/characters/old/old_effect_4.tres,.tres,283,原样
资源/items/characters/old/old_effect_5.tres,.tres,276,原样
资源/items/characters/old/old_eyes.png.import,.import,707,原样
资源/items/characters/old/old_eyes_appearance.tres,.tres,331,原样
资源/items/characters/old/old_icon.png.import,.import,707,原样
资源/items/characters/old/old_mouth.png.import,.import,710,原样
资源/items/characters/old/old_mouth_appearance.tres,.tres,332,原样
资源/items/characters/one_arm/one_arm_data.tres,.tres,3961,原样
资源/items/characters/one_arm/one_arm_effect_1.tres,.tres,283,原样
资源/items/characters/one_arm/one_arm_effect_2.tres,.tres,515,原样
资源/items/characters/one_arm/one_arm_effect_3.tres,.tres,304,原样
资源/items/characters/one_arm/one_arm_eyes.png.import,.import,723,原样
资源/items/characters/one_arm/one_arm_eyes_appearance.tres,.tres,339,原样
资源/items/characters/one_arm/one_arm_icon.png.import,.import,723,原样
资源/items/characters/one_arm/one_arm_mouth.png.import,.import,726,原样
资源/items/characters/one_arm/one_arm_mouth_appearance.tres,.tres,340,原样
资源/items/characters/pacifist/pacifist_data.tres,.tres,1716,原样
资源/items/characters/pacifist/pacifist_effect_2.tres,.tres,497,原样
资源/items/characters/pacifist/pacifist_effect_3.tres,.tres,318,原样
资源/items/characters/pacifist/pacifist_effect_4.tres,.tres,286,原样
资源/items/characters/pacifist/pacifist_effect_5.tres,.tres,283,原样
资源/items/characters/pacifist/pacifist_eyes.png.import,.import,727,原样
资源/items/characters/pacifist/pacifist_eyes_appearance.tres,.tres,341,原样
资源/items/characters/pacifist/pacifist_icon.png.import,.import,727,原样
资源/items/characters/pacifist/pacifist_mouth.png.import,.import,730,原样
资源/items/characters/pacifist/pacifist_mouth_appearance.tres,.tres,342,原样
资源/items/characters/ranger/ranger_data.tres,.tres,2009,原样
资源/items/characters/ranger/ranger_effect_2.tres,.tres,275,原样
资源/items/characters/ranger/ranger_effect_3.tres,.tres,314,原样
资源/items/characters/ranger/ranger_effect_4.tres,.tres,396,原样
资源/items/characters/ranger/ranger_effect_5.tres,.tres,303,原样
资源/items/characters/ranger/ranger_effect_6.tres,.tres,381,原样
资源/items/characters/ranger/ranger_eyes.png.import,.import,719,原样
资源/items/characters/ranger/ranger_eyes_appearance.tres,.tres,337,原样
资源/items/characters/ranger/ranger_icon.png.import,.import,719,原样
资源/items/characters/ranger/ranger_mouth.png.import,.import,722,原样
资源/items/characters/ranger/ranger_mouth_appearance.tres,.tres,338,原样
资源/items/characters/saver/saver_data.tres,.tres,2206,原样
资源/items/characters/saver/saver_effect_1.tres,.tres,280,原样
资源/items/characters/saver/saver_effect_2.tres,.tres,386,原样
资源/items/characters/saver/saver_effect_3.tres,.tres,312,原样
资源/items/characters/saver/saver_effect_4.tres,.tres,276,原样
资源/items/characters/saver/saver_eyes.png.import,.import,715,原样
资源/items/characters/saver/saver_eyes_appearance.tres,.tres,335,原样
资源/items/characters/saver/saver_icon.png.import,.import,715,原样
资源/items/characters/saver/saver_mouth.png.import,.import,718,原样
资源/items/characters/saver/saver_mouth_appearance.tres,.tres,336,原样
资源/items/characters/saver/saver_nose_appearance.tres,.tres,223,原样
资源/items/characters/sick/sick_data.tres,.tres,2086,原样
资源/items/characters/sick/sick_effect_1.tres,.tres,276,原样
资源/items/characters/sick/sick_effect_2.tres,.tres,279,原样
资源/items/characters/sick/sick_effect_3.tres,.tres,307,原样
资源/items/characters/sick/sick_effect_4.tres,.tres,287,原样
资源/items/characters/sick/sick_eyes.png.import,.import,711,原样
资源/items/characters/sick/sick_eyes_appearance.tres,.tres,333,原样
资源/items/characters/sick/sick_icon.png.import,.import,711,原样
资源/items/characters/sick/sick_mouth.png.import,.import,714,原样
资源/items/characters/sick/sick_mouth_appearance.tres,.tres,334,原样
资源/items/characters/soldier/soldier_data.tres,.tres,2479,原样
资源/items/characters/soldier/soldier_effect_1.tres,.tres,339,原样
资源/items/characters/soldier/soldier_effect_2.tres,.tres,337,原样
资源/items/characters/soldier/soldier_effect_2b.tres,.tres,275,原样
资源/items/characters/soldier/soldier_effect_3.tres,.tres,297,原样
资源/items/characters/soldier/soldier_effect_4.tres,.tres,290,原样
资源/items/characters/soldier/soldier_effect_5.tres,.tres,318,原样
资源/items/characters/soldier/soldier_eyes.png.import,.import,723,原样
资源/items/characters/soldier/soldier_eyes_appearance.tres,.tres,340,原样
资源/items/characters/soldier/soldier_icon.png.import,.import,723,原样
资源/items/characters/soldier/soldier_mouth.png.import,.import,726,原样
资源/items/characters/soldier/soldier_mouth_appearance.tres,.tres,340,原样
资源/items/characters/speedy/speedy_data.tres,.tres,2204,原样
资源/items/characters/speedy/speedy_effect_1.tres,.tres,275,原样
资源/items/characters/speedy/speedy_effect_2.tres,.tres,593,原样
资源/items/characters/speedy/speedy_effect_3.tres,.tres,332,原样
资源/items/characters/speedy/speedy_effect_4.tres,.tres,275,原样
资源/items/characters/speedy/speedy_eyes.png.import,.import,719,原样
资源/items/characters/speedy/speedy_eyes_appearance.tres,.tres,338,原样
资源/items/characters/speedy/speedy_icon.png.import,.import,719,原样
资源/items/characters/speedy/speedy_mouth.png.import,.import,722,原样
资源/items/characters/speedy/speedy_mouth_appearance.tres,.tres,338,原样
资源/items/characters/streamer/streamer_data.tres,.tres,4532,原样
资源/items/characters/streamer/streamer_effect_1.tres,.tres,366,原样
资源/items/characters/streamer/streamer_effect_1b.tres,.tres,331,原样
资源/items/characters/streamer/streamer_effect_1c.tres,.tres,329,原样
资源/items/characters/streamer/streamer_effect_2.tres,.tres,585,原样
资源/items/characters/streamer/streamer_effect_2b.tres,.tres,293,原样
资源/items/characters/streamer/streamer_effect_3.tres,.tres,870,原样
资源/items/characters/streamer/streamer_effect_4.tres,.tres,378,原样
资源/items/characters/streamer/streamer_eyes.png.import,.import,727,原样
资源/items/characters/streamer/streamer_eyes_appearance.tres,.tres,342,原样
资源/items/characters/streamer/streamer_gamepad.png.import,.import,736,原样
资源/items/characters/streamer/streamer_icon.png.import,.import,727,原样
资源/items/characters/streamer/streamer_mouth_appearance.tres,.tres,344,原样
资源/items/characters/well_rounded/well_rounded_data.tres,.tres,2073,原样
资源/items/characters/well_rounded/well_rounded_effect_1.tres,.tres,275,原样
资源/items/characters/well_rounded/well_rounded_effect_2.tres,.tres,274,原样
资源/items/characters/well_rounded/well_rounded_effect_3.tres,.tres,279,原样
资源/items/characters/well_rounded/well_rounded_eyes.png.import,.import,743,原样
资源/items/characters/well_rounded/well_rounded_eyes_appearance.tres,.tres,349,原样
资源/items/characters/well_rounded/well_rounded_icon.png.import,.import,743,原样
资源/items/characters/well_rounded/well_rounded_mouth.png.import,.import,746,原样
资源/items/characters/well_rounded/well_rounded_mouth_appearance.tres,.tres,350,原样
资源/items/characters/wildling/wildling_data.tres,.tres,1879,原样
资源/items/characters/wildling/wildling_effect_1.tres,.tres,391,原样
资源/items/characters/wildling/wildling_effect_2.tres,.tres,313,原样
资源/items/characters/wildling/wildling_effect_2b.tres,.tres,510,原样
资源/items/characters/wildling/wildling_eyes.png.import,.import,727,原样
资源/items/characters/wildling/wildling_eyes_appearance.tres,.tres,341,原样
资源/items/characters/wildling/wildling_icon.png.import,.import,727,原样
资源/items/characters/wildling/wildling_mouth.png.import,.import,730,原样
资源/items/characters/wildling/wildling_mouth_appearance.tres,.tres,342,原样
资源/items/consumables/consumable.gd.remap,.remap,55,原样
资源/items/consumables/consumable.gdc,.gdc,355,原样
资源/items/consumables/consumable.tscn,.tscn,418,原样
资源/items/consumables/consumable_data.gd.remap,.remap,60,原样
资源/items/consumables/consumable_data.gdc,.gdc,232,原样
资源/items/consumables/fruit/comedy_bite_chew_01.wav.import,.import,466,原样
资源/items/consumables/fruit/comedy_bite_chew_02.wav.import,.import,466,原样
资源/items/consumables/fruit/comedy_bite_chew_03.wav.import,.import,466,原样
资源/items/consumables/fruit/fruit.png.import,.import,701,原样
资源/items/consumables/fruit/fruit_data.tres,.tres,981,原样
资源/items/consumables/fruit/fruit_effect.tres,.tres,284,原样
资源/items/consumables/item_box/item_box.png.import,.import,713,原样
资源/items/consumables/item_box/item_box_data.tres,.tres,756,原样
资源/items/consumables/item_box/item_box_pickup.wav.import,.import,457,原样
资源/items/consumables/legendary_item_box/legendary_item_box.png.import,.import,753,原样
资源/items/consumables/legendary_item_box/legendary_item_box_data.tres,.tres,812,原样
资源/items/consumables/legendary_item_box/legendary_item_box_effect.tres,.tres,286,原样
资源/items/difficulties/0/difficulty_0.tres,.tres,544,原样
资源/items/difficulties/0/difficulty_0_effect_1.tres,.tres,291,原样
资源/items/difficulties/1/difficulty_1.tres,.tres,545,原样
资源/items/difficulties/1/difficulty_1_effect_0.tres,.tres,290,原样
资源/items/difficulties/2/difficulty_2.tres,.tres,660,原样
资源/items/difficulties/2/difficulty_2_effect_0.tres,.tres,290,原样
资源/items/difficulties/2/difficulty_2_effect_1.tres,.tres,285,原样
资源/items/difficulties/3/difficulty_3.tres,.tres,890,原样
资源/items/difficulties/3/difficulty_3_effect_0.tres,.tres,290,原样
资源/items/difficulties/3/difficulty_3_effect_1.tres,.tres,285,原样
资源/items/difficulties/3/difficulty_3_effect_2.tres,.tres,300,原样
资源/items/difficulties/3/difficulty_3_effect_3.tres,.tres,284,原样
资源/items/difficulties/4/difficulty_4.tres,.tres,1005,原样
资源/items/difficulties/4/difficulty_4_effect_0.tres,.tres,290,原样
资源/items/difficulties/4/difficulty_4_effect_1.tres,.tres,285,原样
资源/items/difficulties/4/difficulty_4_effect_2.tres,.tres,300,原样
资源/items/difficulties/4/difficulty_4_effect_3.tres,.tres,290,原样
资源/items/difficulties/4/difficulty_4_effect_4.tres,.tres,284,原样
资源/items/difficulties/5/difficulty_5.tres,.tres,1120,原样
资源/items/difficulties/5/difficulty_5_effect_0.tres,.tres,290,原样
资源/items/difficulties/5/difficulty_5_effect_1.tres,.tres,285,原样
资源/items/difficulties/5/difficulty_5_effect_2.tres,.tres,300,原样
资源/items/difficulties/5/difficulty_5_effect_3.tres,.tres,290,原样
资源/items/difficulties/5/difficulty_5_effect_4.tres,.tres,293,原样
资源/items/difficulties/5/difficulty_5_effect_5.tres,.tres,284,原样
资源/items/difficulties/difficulty_data.gd.remap,.remap,61,原样
资源/items/difficulties/difficulty_data.gdc,.gdc,98,原样
资源/items/difficulties/elite_type.gd.remap,.remap,56,原样
资源/items/difficulties/elite_type.gdc,.gdc,114,原样
资源/items/difficulties/others/difficulty_10.tres,.tres,416,原样
资源/items/difficulties/others/difficulty_6.tres,.tres,413,原样
资源/items/difficulties/others/difficulty_7.tres,.tres,413,原样
资源/items/difficulties/others/difficulty_8.tres,.tres,413,原样
资源/items/difficulties/others/difficulty_9.tres,.tres,413,原样
资源/items/global/category.gd.remap,.remap,48,原样
资源/items/global/category.gdc,.gdc,135,原样
资源/items/global/custom_arg.gd.remap,.remap,50,原样
资源/items/global/custom_arg.gdc,.gdc,962,原样
资源/items/global/effect.gd.remap,.remap,46,原样
资源/items/global/effect.gdc,.gdc,5352,原样
资源/items/global/info.png.import,.import,687,原样
资源/items/global/inventory_element.gd.remap,.remap,57,原样
资源/items/global/inventory_element.gdc,.gdc,2488,原样
资源/items/global/inventory_element.tscn,.tscn,1567,原样
资源/items/global/item.gd.remap,.remap,44,原样
资源/items/global/item.gdc,.gdc,1378,原样
资源/items/global/item.tscn,.tscn,516,原样
资源/items/global/item_appearance_data.gd.remap,.remap,60,原样
资源/items/global/item_appearance_data.gdc,.gdc,1394,原样
资源/items/global/item_data.gd.remap,.remap,49,原样
资源/items/global/item_data.gdc,.gdc,367,原样
资源/items/global/item_parent_data.gd.remap,.remap,56,原样
资源/items/global/item_parent_data.gdc,.gdc,1389,原样
资源/items/global/locked_icon.png.import,.import,708,原样
资源/items/global/random_icon.png.import,.import,708,原样
资源/items/global/tier.gd.remap,.remap,44,原样
资源/items/global/tier.gdc,.gdc,215,原样
资源/items/global/weapon_data.gd.remap,.remap,51,原样
资源/items/global/weapon_data.gdc,.gdc,1551,原样
资源/items/materials/alt_sounds/coin_bag_ring_gemstone_item_01.wav.import,.import,538,原样
资源/items/materials/alt_sounds/coin_bag_ring_gemstone_item_02.wav.import,.import,538,原样
资源/items/materials/alt_sounds/coin_bag_ring_gemstone_item_03.wav.import,.import,538,原样
资源/items/materials/alt_sounds/coin_bag_ring_gemstone_item_04.wav.import,.import,538,原样
资源/items/materials/alt_sounds/coin_bag_ring_gemstone_item_05.wav.import,.import,538,原样
资源/items/materials/gold.gd.remap,.remap,47,原样
资源/items/materials/gold.gdc,.gdc,284,原样
资源/items/materials/gold.tscn,.tscn,494,原样
资源/items/materials/gold_bag.gd.remap,.remap,51,原样
资源/items/materials/gold_bag.gdc,.gdc,207,原样
资源/items/materials/gold_bag.tscn,.tscn,506,原样
资源/items/materials/harvesting_icon.png.import,.import,723,原样
资源/items/materials/material_0000.png.import,.import,717,原样
资源/items/materials/material_0001.png.import,.import,717,原样
资源/items/materials/material_0002.png.import,.import,717,原样
资源/items/materials/material_0003.png.import,.import,717,原样
资源/items/materials/material_0004.png.import,.import,717,原样
资源/items/materials/material_0005.png.import,.import,717,原样
资源/items/materials/material_0006.png.import,.import,717,原样
资源/items/materials/material_0007.png.import,.import,717,原样
资源/items/materials/material_0008.png.import,.import,717,原样
资源/items/materials/material_0009.png.import,.import,717,原样
资源/items/materials/material_0010.png.import,.import,717,原样
资源/items/materials/material_bag.png.import,.import,714,原样
资源/items/materials/material_bag_icon.png.import,.import,729,原样
资源/items/materials/material_ui.png.import,.import,711,原样
资源/items/materials/water_drop_drip_single_01.wav.import,.import,476,原样
资源/items/materials/water_drop_drip_single_02.wav.import,.import,476,原样
资源/items/materials/water_drop_drip_single_03.wav.import,.import,476,原样
资源/items/materials/water_drop_drip_single_04.wav.import,.import,476,原样
资源/items/materials/water_drop_drip_single_05.wav.import,.import,476,原样
资源/items/sets/blade/2/set_2_effect_1.tres,.tres,281,原样
资源/items/sets/blade/2/set_2_effect_2.tres,.tres,278,原样
资源/items/sets/blade/3/set_3_effect_1.tres,.tres,281,原样
资源/items/sets/blade/3/set_3_effect_2.tres,.tres,278,原样
资源/items/sets/blade/4/set_4_effect_1.tres,.tres,281,原样
资源/items/sets/blade/4/set_4_effect_2.tres,.tres,278,原样
资源/items/sets/blade/5/set_5_effect_1.tres,.tres,281,原样
资源/items/sets/blade/5/set_5_effect_2.tres,.tres,278,原样
资源/items/sets/blade/6/set_6_effect_1.tres,.tres,281,原样
资源/items/sets/blade/6/set_6_effect_2.tres,.tres,278,原样
资源/items/sets/blade/blade_set_data.tres,.tres,1311,原样
资源/items/sets/blunt/2/set_2_effect_1.tres,.tres,274,原样
资源/items/sets/blunt/2/set_2_effect_2.tres,.tres,275,原样
资源/items/sets/blunt/3/set_3_effect_1.tres,.tres,274,原样
资源/items/sets/blunt/3/set_3_effect_2.tres,.tres,275,原样
资源/items/sets/blunt/3/set_3_effect_3.tres,.tres,275,原样
资源/items/sets/blunt/4/set_4_effect_1.tres,.tres,274,原样
资源/items/sets/blunt/4/set_4_effect_2.tres,.tres,275,原样
资源/items/sets/blunt/4/set_4_effect_3.tres,.tres,275,原样
资源/items/sets/blunt/5/set_5_effect_1.tres,.tres,274,原样
资源/items/sets/blunt/5/set_5_effect_2.tres,.tres,275,原样
资源/items/sets/blunt/5/set_5_effect_3.tres,.tres,275,原样
资源/items/sets/blunt/6/set_6_effect_1.tres,.tres,274,原样
资源/items/sets/blunt/6/set_6_effect_2.tres,.tres,275,原样
资源/items/sets/blunt/6/set_6_effect_3.tres,.tres,276,原样
资源/items/sets/blunt/blunt_set_data.tres,.tres,1743,原样
资源/items/sets/ethereal/2/set_2_effect_1.tres,.tres,274,原样
资源/items/sets/ethereal/2/set_2_effect_2.tres,.tres,275,原样
资源/items/sets/ethereal/3/set_3_effect_1.tres,.tres,275,原样
资源/items/sets/ethereal/3/set_3_effect_2.tres,.tres,275,原样
资源/items/sets/ethereal/4/set_4_effect_1.tres,.tres,275,原样
资源/items/sets/ethereal/4/set_4_effect_2.tres,.tres,275,原样
资源/items/sets/ethereal/5/set_5_effect_1.tres,.tres,275,原样
资源/items/sets/ethereal/5/set_5_effect_2.tres,.tres,275,原样
资源/items/sets/ethereal/6/set_6_effect_1.tres,.tres,275,原样
资源/items/sets/ethereal/6/set_6_effect_2.tres,.tres,275,原样
资源/items/sets/ethereal/ethereal_set_data.tres,.tres,1347,原样
资源/items/sets/explosive/2/set_2_effect_1.tres,.tres,226,原样
资源/items/sets/explosive/2/set_2_effect_2.tres,.tres,278,原样
资源/items/sets/explosive/3/set_3_effect_1.tres,.tres,227,原样
资源/items/sets/explosive/3/set_3_effect_2.tres,.tres,279,原样
资源/items/sets/explosive/4/set_4_effect_1.tres,.tres,227,原样
资源/items/sets/explosive/4/set_4_effect_2.tres,.tres,279,原样
资源/items/sets/explosive/5/set_5_effect_1.tres,.tres,227,原样
资源/items/sets/explosive/5/set_5_effect_2.tres,.tres,279,原样
资源/items/sets/explosive/6/set_6_effect_1.tres,.tres,227,原样
资源/items/sets/explosive/6/set_6_effect_2.tres,.tres,279,原样
资源/items/sets/explosive/explosive_set_data.tres,.tres,808,原样
资源/items/sets/fire/2/set_2_effect_1.tres,.tres,285,原样
资源/items/sets/fire/3/set_3_effect_1.tres,.tres,285,原样
资源/items/sets/fire/4/set_4_effect_1.tres,.tres,285,原样
资源/items/sets/fire/5/set_5_effect_1.tres,.tres,285,原样
资源/items/sets/fire/6/set_6_effect_1.tres,.tres,285,原样
资源/items/sets/fire/fire_set_data.tres,.tres,783,原样
资源/items/sets/gun/2/set_2_effect_1.tres,.tres,275,原样
资源/items/sets/gun/3/set_3_effect_1.tres,.tres,275,原样
资源/items/sets/gun/4/set_4_effect_1.tres,.tres,275,原样
资源/items/sets/gun/5/set_5_effect_1.tres,.tres,275,原样
资源/items/sets/gun/6/set_6_effect_1.tres,.tres,275,原样
资源/items/sets/gun/gun_set_data.tres,.tres,766,原样
资源/items/sets/heavy/2/set_2_effect_1.tres,.tres,283,原样
资源/items/sets/heavy/3/set_3_effect_1.tres,.tres,284,原样
资源/items/sets/heavy/4/set_4_effect_1.tres,.tres,284,原样
资源/items/sets/heavy/5/set_5_effect_1.tres,.tres,284,原样
资源/items/sets/heavy/6/set_6_effect_1.tres,.tres,284,原样
资源/items/sets/heavy/heavy_set_data.tres,.tres,776,原样
资源/items/sets/medical/2/set_2_effect_1.tres,.tres,284,原样
资源/items/sets/medical/3/set_3_effect_1.tres,.tres,284,原样
资源/items/sets/medical/4/set_4_effect_1.tres,.tres,284,原样
资源/items/sets/medical/5/set_5_effect_1.tres,.tres,284,原样
资源/items/sets/medical/6/set_6_effect_1.tres,.tres,284,原样
资源/items/sets/medical/medical_set_data.tres,.tres,790,原样
资源/items/sets/medieval/2/set_2_effect_1.tres,.tres,274,原样
资源/items/sets/medieval/3/set_3_effect_1.tres,.tres,274,原样
资源/items/sets/medieval/3/set_3_effect_2.tres,.tres,274,原样
资源/items/sets/medieval/4/set_4_effect_1.tres,.tres,274,原样
资源/items/sets/medieval/4/set_4_effect_2.tres,.tres,274,原样
资源/items/sets/medieval/5/set_5_effect_1.tres,.tres,274,原样
资源/items/sets/medieval/5/set_5_effect_2.tres,.tres,274,原样
资源/items/sets/medieval/6/set_6_effect_1.tres,.tres,274,原样
资源/items/sets/medieval/6/set_6_effect_2.tres,.tres,274,原样
资源/items/sets/medieval/medieval_set_data.tres,.tres,1236,原样
资源/items/sets/precise/2/set_2_effect_1.tres,.tres,280,原样
资源/items/sets/precise/3/set_3_effect_1.tres,.tres,280,原样
资源/items/sets/precise/4/set_4_effect_1.tres,.tres,280,原样
资源/items/sets/precise/5/set_5_effect_1.tres,.tres,281,原样
资源/items/sets/precise/6/set_6_effect_1.tres,.tres,281,原样
资源/items/sets/precise/precise_set_data.tres,.tres,790,原样
资源/items/sets/primitive/2/set_2_effect_1.tres,.tres,275,原样
资源/items/sets/primitive/3/set_3_effect_1.tres,.tres,275,原样
资源/items/sets/primitive/4/set_4_effect_1.tres,.tres,275,原样
资源/items/sets/primitive/5/set_5_effect_1.tres,.tres,276,原样
资源/items/sets/primitive/6/set_6_effect_1.tres,.tres,276,原样
资源/items/sets/primitive/primitive_set_data.tres,.tres,806,原样
资源/items/sets/set_data.gd.remap,.remap,46,原样
资源/items/sets/set_data.gdc,.gdc,237,原样
资源/items/sets/support/2/set_2_effect_1.tres,.tres,279,原样
资源/items/sets/support/3/set_3_effect_1.tres,.tres,280,原样
资源/items/sets/support/4/set_4_effect_1.tres,.tres,280,原样
资源/items/sets/support/5/set_5_effect_1.tres,.tres,280,原样
资源/items/sets/support/6/set_6_effect_1.tres,.tres,280,原样
资源/items/sets/support/support_set_data.tres,.tres,794,原样
资源/items/sets/tool/2/set_2_effect_1.tres,.tres,280,原样
资源/items/sets/tool/3/set_3_effect_1.tres,.tres,280,原样
资源/items/sets/tool/4/set_4_effect_1.tres,.tres,280,原样
资源/items/sets/tool/5/set_5_effect_1.tres,.tres,280,原样
资源/items/sets/tool/6/set_6_effect_1.tres,.tres,280,原样
资源/items/sets/tool/tool_set_data.tres,.tres,771,原样
资源/items/sets/unarmed/2/set_2_effect_1.tres,.tres,274,原样
资源/items/sets/unarmed/3/set_3_effect_1.tres,.tres,274,原样
资源/items/sets/unarmed/4/set_4_effect_1.tres,.tres,274,原样
资源/items/sets/unarmed/5/set_5_effect_1.tres,.tres,275,原样
资源/items/sets/unarmed/6/set_6_effect_1.tres,.tres,275,原样
资源/items/sets/unarmed/unarmed_set_data.tres,.tres,792,原样
资源/items/stats/armor.png.import,.import,689,原样
资源/items/stats/attack_speed.png.import,.import,710,原样
资源/items/stats/crit_chance.png.import,.import,707,原样
资源/items/stats/dodge.png.import,.import,689,原样
资源/items/stats/elemental_damage.png.import,.import,722,原样
资源/items/stats/engineering.png.import,.import,707,原样
资源/items/stats/harvesting.png.import,.import,704,原样
资源/items/stats/hp_regeneration.png.import,.import,719,原样
资源/items/stats/lifesteal.png.import,.import,701,原样
资源/items/stats/luck.png.import,.import,686,原样
资源/items/stats/max_hp.png.import,.import,692,原样
资源/items/stats/melee_damage.png.import,.import,710,原样
资源/items/stats/percent_damage.png.import,.import,716,原样
资源/items/stats/range.png.import,.import,689,原样
资源/items/stats/ranged_damage.png.import,.import,713,原样
资源/items/stats/speed.png.import,.import,689,原样
资源/items/upgrades/accuracy/1/accuracy_data.tres,.tres,577,原样
资源/items/upgrades/accuracy/1/accuracy_effect.tres,.tres,223,原样
资源/items/upgrades/accuracy/2/accuracy_2_data.tres,.tres,579,原样
资源/items/upgrades/accuracy/2/accuracy_2_effect.tres,.tres,223,原样
资源/items/upgrades/accuracy/3/accuracy_3_data.tres,.tres,579,原样
资源/items/upgrades/accuracy/3/accuracy_3_effect.tres,.tres,224,原样
资源/items/upgrades/accuracy/4/accuracy_4_data.tres,.tres,545,原样
资源/items/upgrades/accuracy/4/accuracy_4_effect.tres,.tres,224,原样
资源/items/upgrades/accuracy/accuracy.png.import,.import,710,原样
资源/items/upgrades/armor/1/armor_data.tres,.tres,647,原样
资源/items/upgrades/armor/1/armor_effect.tres,.tres,274,原样
资源/items/upgrades/armor/2/armor_2_data.tres,.tres,649,原样
资源/items/upgrades/armor/2/armor_2_effect.tres,.tres,274,原样
资源/items/upgrades/armor/3/armor_3_data.tres,.tres,649,原样
资源/items/upgrades/armor/3/armor_3_effect.tres,.tres,274,原样
资源/items/upgrades/armor/4/armor_4_data.tres,.tres,649,原样
资源/items/upgrades/armor/4/armor_4_effect.tres,.tres,274,原样
资源/items/upgrades/armor/flat_dmg_reduction.png.import,.import,737,原样
资源/items/upgrades/armor/stat_armor.tres,.tres,407,原样
资源/items/upgrades/attack_speed/1/attack_speed_data.tres,.tres,683,原样
资源/items/upgrades/attack_speed/1/attack_speed_effect.tres,.tres,281,原样
资源/items/upgrades/attack_speed/2/attack_speed_2_data.tres,.tres,685,原样
资源/items/upgrades/attack_speed/2/attack_speed_2_effect.tres,.tres,282,原样
资源/items/upgrades/attack_speed/3/attack_speed_3_data.tres,.tres,685,原样
资源/items/upgrades/attack_speed/3/attack_speed_3_effect.tres,.tres,282,原样
资源/items/upgrades/attack_speed/4/attack_speed_4_data.tres,.tres,685,原样
资源/items/upgrades/attack_speed/4/attack_speed_4_effect.tres,.tres,282,原样
资源/items/upgrades/attack_speed/attack_speed.png.import,.import,726,原样
资源/items/upgrades/attack_speed/stat_attack_speed.tres,.tres,422,原样
资源/items/upgrades/crit_chance/1/crit_chance_data.tres,.tres,676,原样
资源/items/upgrades/crit_chance/1/crit_chance_effect.tres,.tres,280,原样
